game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,spread_line,total_line,away_score,home_score,q1_home,q1_away,q2_home,q2_away,q3_home,q3_away,q4_home,q4_away,away_tds,home_tds,away_fgs,home_fgs
2021_17_HOU_SF,2021,REG,17,2022-01-02,Sunday,16:05,HOU,SF,14,44,7,23,0,0,3,7,10,7,23,7,1,2,0,3
2021_17_ARI_DAL,2021,REG,17,2022-01-02,Sunday,16:25,ARI,DAL,6.5,53,25,22,0,3,7,13,7,22,22,25,2,3,4,0
2021_17_CAR_NO,2021,REG,17,2022-01-02,Sunday,16:25,CAR,NO,7,37,10,18,3,3,9,10,12,10,18,10,1,1,1,4
2021_17_DET_SEA,2021,REG,17,2022-01-02,Sunday,16:25,DET,SEA,8.5,41.5,29,51,10,0,31,7,38,22,51,29,4,6,0,3
2021_17_MIN_GB,2021,REG,17,2022-01-02,Sunday,20:20,MIN,GB,13,42,10,37,3,0,20,3,30,10,37,10,1,4,1,3
2021_17_CLE_PIT,2021,REG,17,2022-01-03,Monday,20:15,CLE,PIT,-1,43.5,14,26,0,0,10,0,13,7,26,14,2,2,0,4
2021_18_KC_DEN,2021,REG,18,2022-01-08,Saturday,16:30,KC,DEN,-11.5,44.5,28,24,7,7,14,10,21,17,24,28,3,3,2,1
2021_18_DAL_PHI,2021,REG,18,2022-01-08,Saturday,20:15,DAL,PHI,-6.5,46,51,26,7,10,17,30,20,30,26,51,7,3,1,2
2021_18_PIT_BAL,2021,REG,18,2022-01-09,Sunday,13:00,PIT,BAL,3,41,16,13,0,3,3,3,10,6,13,13,1,1,3,2
2021_18_CIN_CLE,2021,REG,18,2022-01-09,Sunday,13:00,CIN,CLE,6.5,38,16,21,7,0,14,7,14,10,21,16,2,3,1,0
2021_18_GB_DET,2021,REG,18,2022-01-09,Sunday,13:00,GB,DET,-4,45,30,37,7,7,17,13,24,16,37,30,4,4,1,3
2021_18_TEN_HOU,2021,REG,18,2022-01-09,Sunday,13:00,TEN,HOU,-10.5,43,28,25,0,0,0,21,10,21,25,28,4,3,0,1
2021_18_IND_JAX,2021,REG,18,2022-01-09,Sunday,13:00,IND,JAX,-14,43,11,26,7,0,13,3,23,3,26,11,1,2,1,4
2021_18_CHI_MIN,2021,REG,18,2022-01-09,Sunday,13:00,CHI,MIN,3.5,45.5,17,31,0,3,3,14,10,17,31,17,1,4,3,1
2021_18_WAS_NYG,2021,REG,18,2022-01-09,Sunday,13:00,WAS,NYG,-6,36,22,7,0,3,0,6,0,12,7,22,2,1,3,0
2021_18_SEA_ARI,2021,REG,18,2022-01-09,Sunday,16:25,SEA,ARI,5.5,48,38,30,7,7,10,17,24,24,30,38,5,3,1,3
2021_18_NO_ATL,2021,REG,18,2022-01-09,Sunday,16:25,NO,ATL,-4.5,40,30,20,3,7,6,24,13,24,20,30,3,2,3,2
2021_18_NYJ_BUF,2021,REG,18,2022-01-09,Sunday,16:25,NYJ,BUF,16,43,10,27,10,0,13,7,13,10,27,10,1,3,1,2
2021_18_SF_LA,2021,REG,18,2022-01-09,Sunday,16:25,SF,LA,3,46.5,27,24,3,0,17,3,17,17,24,24,3,3,2,1
2021_18_NE_MIA,2021,REG,18,2022-01-09,Sunday,16:25,NE,MIA,-6,41,24,33,14,0,17,7,24,10,33,24,3,4,1,2
2021_18_CAR_TB,2021,REG,18,2022-01-09,Sunday,16:25,CAR,TB,11,43,17,41,0,7,10,7,17,10,41,17,2,5,1,2
2021_18_LAC_LV,2021,REG,18,2022-01-09,Sunday,20:20,LAC,LV,-3.5,48,32,35,10,0,17,14,20,14,29,29,4,3,1,5
2021_19_LV_CIN,2021,WC,19,2022-01-15,Saturday,16:30,LV,CIN,6,48.5,19,26,10,3,20,13,23,13,26,19,1,2,4,4
2021_19_NE_BUF,2021,WC,19,2022-01-15,Saturday,20:15,NE,BUF,4.5,43,17,47,14,0,27,3,33,10,47,17,2,7,1,0
2021_19_PHI_TB,2021,WC,19,2022-01-16,Sunday,13:00,PHI,TB,7.5,45.5,15,31,14,0,17,0,31,0,31,15,2,4,0,1
2021_19_SF_DAL,2021,WC,19,2022-01-16,Sunday,16:30,SF,DAL,3,51,23,17,0,10,7,16,7,23,17,23,2,2,3,1
2021_19_PIT_KC,2021,WC,19,2022-01-16,Sunday,20:15,PIT,KC,13,46,21,42,0,0,21,7,35,14,42,21,3,6,0,0
2021_19_ARI_LA,2021,WC,19,2022-01-17,Monday,20:15,ARI,LA,4,49.5,11,34,7,0,21,0,28,8,34,11,1,4,1,2
2021_20_CIN_TEN,2021,DIV,20,2022-01-22,Saturday,16:30,CIN,TEN,4,48.5,19,16,0,6,6,9,16,16,16,19,1,2,4,1
2021_20_SF_GB,2021,DIV,20,2022-01-22,Saturday,20:15,SF,GB,5.5,47,13,10,7,0,7,0,7,3,10,13,1,1,2,1
2021_20_LA_TB,2021,DIV,20,2022-01-23,Sunday,15:00,LA,TB,2.5,48,30,27,3,10,3,20,13,27,27,30,3,3,3,2
2021_20_BUF_KC,2021,DIV,20,2022-01-23,Sunday,18:30,BUF,KC,2.5,54,36,42,7,7,14,14,23,21,36,36,5,5,0,3
2021_21_CIN_KC,2021,CON,21,2022-01-30,Sunday,15:00,CIN,KC,7,54.5,27,24,7,3,21,10,21,21,24,24,2,3,4,1
2021_21_SF_LA,2021,CON,21,2022-01-30,Sunday,18:30,SF,LA,3.5,45.5,17,20,0,0,7,10,7,17,20,17,2,2,1,2
2021_22_LA_CIN,2021,SB,22,2022-02-13,Sunday,18:30,LA,CIN,-4.5,48.5,23,20,3,7,10,13,20,16,20,23,3,2,1,2
2022_01_BUF_LA,2022,REG,1,2022-09-08,Thursday,20:20,BUF,LA,-1,51.5,31,10,0,7,10,10,10,17,10,31,4,1,1,1
2022_01_NO_ATL,2022,REG,1,2022-09-11,Sunday,13:00,NO,ATL,-6,43.5,27,26,3,7,16,7,23,10,26,27,3,2,2,4
2022_01_CLE_CAR,2022,REG,1,2022-09-11,Sunday,13:00,CLE,CAR,2.5,42.5,26,24,0,0,7,17,7,20,24,26,2,3,4,1
2022_01_SF_CHI,2022,REG,1,2022-09-11,Sunday,13:00,SF,CHI,-6.5,38,10,19,0,0,0,7,7,10,19,10,1,3,1,0
2022_01_PIT_CIN,2022,REG,1,2022-09-11,Sunday,13:00,PIT,CIN,7.5,44.5,23,20,3,10,6,17,14,17,20,20,2,2,3,2
2022_01_PHI_DET,2022,REG,1,2022-09-11,Sunday,13:00,PHI,DET,-6,49,38,35,7,0,14,24,21,38,35,38,5,5,1,0
2022_01_IND_HOU,2022,REG,1,2022-09-11,Sunday,13:00,IND,HOU,-7,46,20,20,0,3,10,3,20,3,20,20,2,2,2,2
2022_01_NE_MIA,2022,REG,1,2022-09-11,Sunday,13:00,NE,MIA,3,47,7,20,3,0,17,0,20,7,20,7,1,2,0,2
2022_01_BAL_NYJ,2022,REG,1,2022-09-11,Sunday,13:00,BAL,NYJ,-6.5,44,24,9,0,3,3,10,3,24,9,24,3,1,1,1
2022_01_JAX_WAS,2022,REG,1,2022-09-11,Sunday,13:00,JAX,WAS,3,43.5,22,28,7,3,14,3,14,12,28,22,2,4,3,0
2022_01_KC_ARI,2022,REG,1,2022-09-11,Sunday,16:25,KC,ARI,-6,54,44,21,0,14,7,23,7,37,21,44,6,3,1,0
2022_01_LV_LAC,2022,REG,1,2022-09-11,Sunday,16:25,LV,LAC,3.5,52.5,19,24,3,3,17,3,24,13,24,19,2,3,2,1
2022_01_GB_MIN,2022,REG,1,2022-09-11,Sunday,16:25,GB,MIN,2.5,47,7,23,7,0,17,0,20,7,23,7,1,2,0,3
2022_01_NYG_TEN,2022,REG,1,2022-09-11,Sunday,16:25,NYG,TEN,5.5,43.5,21,20,7,0,13,0,20,13,20,21,3,2,0,2
2022_01_TB_DAL,2022,REG,1,2022-09-11,Sunday,20:20,TB,DAL,-2.5,49.5,19,3,3,6,3,12,3,19,3,19,1,0,4,1
2022_01_DEN_SEA,2022,REG,1,2022-09-12,Monday,20:15,DEN,SEA,-6,44,16,17,7,3,17,13,17,13,17,16,1,2,3,1
2022_02_LAC_KC,2022,REG,2,2022-09-15,Thursday,20:15,LAC,KC,4,52.5,24,27,0,3,7,10,14,17,27,24,3,3,1,2
2022_02_MIA_BAL,2022,REG,2,2022-09-18,Sunday,13:00,MIA,BAL,3,44,42,38,7,0,28,7,35,14,38,42,6,5,0,1
2022_02_NYJ_CLE,2022,REG,2,2022-09-18,Sunday,13:00,NYJ,CLE,6.5,38.5,31,30,7,0,14,14,17,14,30,31,4,4,1,1
2022_02_WAS_DET,2022,REG,2,2022-09-18,Sunday,13:00,WAS,DET,-1,48.5,27,36,12,0,22,0,29,15,36,27,4,4,0,2
2022_02_IND_JAX,2022,REG,2,2022-09-18,Sunday,13:00,IND,JAX,-3,43.5,0,24,7,0,17,0,24,0,24,0,0,3,0,1
2022_02_TB_NO,2022,REG,2,2022-09-18,Sunday,13:00,TB,NO,-2.5,44,20,10,3,0,3,0,3,3,10,20,2,1,2,1
2022_02_CAR_NYG,2022,REG,2,2022-09-18,Sunday,13:00,CAR,NYG,-1,44,16,19,6,0,6,6,13,13,19,16,1,1,3,4
2022_02_NE_PIT,2022,REG,2,2022-09-18,Sunday,13:00,NE,PIT,-3,40,17,14,0,3,3,10,6,17,14,17,2,1,1,2
2022_02_ATL_LA,2022,REG,2,2022-09-18,Sunday,16:05,ATL,LA,10.5,46.5,27,31,7,0,21,3,28,10,31,27,3,4,1,1
2022_02_SEA_SF,2022,REG,2,2022-09-18,Sunday,16:05,SEA,SF,8.5,40,7,27,6,0,20,0,20,7,27,7,1,3,0,2
2022_02_CIN_DAL,2022,REG,2,2022-09-18,Sunday,16:25,CIN,DAL,-7.5,42,17,20,14,3,17,3,17,9,20,17,1,2,3,2
2022_02_HOU_DEN,2022,REG,2,2022-09-18,Sunday,16:25,HOU,DEN,10.5,46,9,16,3,3,6,6,6,9,16,9,0,1,3,3
2022_02_ARI_LV,2022,REG,2,2022-09-18,Sunday,16:25,ARI,LV,5.5,51.5,29,23,7,0,20,0,23,7,23,23,4,2,0,3
2022_02_CHI_GB,2022,REG,2,2022-09-18,Sunday,20:20,CHI,GB,10.5,42,10,27,3,7,24,7,24,10,27,10,1,3,1,2
2022_02_TEN_BUF,2022,REG,2,2022-09-19,Monday,19:15,TEN,BUF,10,47.5,7,41,7,7,17,7,41,7,41,7,1,5,0,2
2022_02_MIN_PHI,2022,REG,2,2022-09-19,Monday,20:30,MIN,PHI,2.5,49.5,7,24,7,0,24,7,24,7,24,7,1,3,0,1
2022_03_PIT_CLE,2022,REG,3,2022-09-22,Thursday,20:15,PIT,CLE,4.5,38,17,29,7,0,13,14,16,14,29,17,2,4,1,1
2022_03_NO_CAR,2022,REG,3,2022-09-25,Sunday,13:00,NO,CAR,-2,41,14,22,7,0,13,0,13,0,22,14,2,2,0,3
2022_03_HOU_CHI,2022,REG,3,2022-09-25,Sunday,13:00,HOU,CHI,3,40,20,23,10,7,13,14,20,20,23,20,2,2,2,3
2022_03_KC_IND,2022,REG,3,2022-09-25,Sunday,13:00,KC,IND,-4.5,51,17,20,7,6,10,14,13,17,20,17,2,2,1,2
2022_03_BUF_MIA,2022,REG,3,2022-09-25,Sunday,13:00,BUF,MIA,-4,54,19,21,7,7,14,14,14,17,21,19,2,3,1,0
2022_03_DET_MIN,2022,REG,3,2022-09-25,Sunday,13:00,DET,MIN,6.5,52,24,28,0,7,14,14,14,24,28,24,3,4,1,0
2022_03_BAL_NE,2022,REG,3,2022-09-25,Sunday,13:00,BAL,NE,-2.5,45.5,37,26,0,7,13,14,20,31,26,37,5,3,1,2
2022_03_CIN_NYJ,2022,REG,3,2022-09-25,Sunday,13:00,CIN,NYJ,-6.5,46,27,12,6,14,9,20,12,27,12,27,3,0,2,4
2022_03_LV_TEN,2022,REG,3,2022-09-25,Sunday,13:00,LV,TEN,-1.5,45.5,22,24,7,3,24,10,24,13,24,22,2,3,3,1
2022_03_PHI_WAS,2022,REG,3,2022-09-25,Sunday,13:00,PHI,WAS,-6,47,24,8,0,0,0,24,0,24,8,24,3,1,1,0
2022_03_JAX_LAC,2022,REG,3,2022-09-25,Sunday,16:05,JAX,LAC,6.5,46,38,10,0,0,7,16,10,31,10,38,4,1,3,1
2022_03_LA_ARI,2022,REG,3,2022-09-25,Sunday,16:25,LA,ARI,-3.5,49,20,12,0,10,6,13,9,20,12,20,2,0,2,4
2022_03_ATL_SEA,2022,REG,3,2022-09-25,Sunday,16:25,ATL,SEA,1,43,27,23,10,10,20,17,23,27,23,27,3,2,2,3
2022_03_GB_TB,2022,REG,3,2022-09-25,Sunday,16:25,GB,TB,1,41.5,14,12,3,7,3,14,6,14,12,14,2,1,0,2
2022_03_SF_DEN,2022,REG,3,2022-09-25,Sunday,20:20,SF,DEN,-1,44,10,11,0,7,3,7,5,7,11,10,1,1,1,1
2022_03_DAL_NYG,2022,REG,3,2022-09-26,Monday,20:15,DAL,NYG,1,38.5,23,16,0,3,3,6,13,13,16,23,2,1,3,3
2022_04_MIA_CIN,2022,REG,4,2022-09-29,Thursday,20:15,MIA,CIN,4,48.5,15,27,7,3,14,12,14,15,27,15,1,3,3,2
2022_04_MIN_NO,2022,REG,4,2022-10-02,Sunday,09:30,MIN,NO,-4,42,28,25,0,7,7,13,14,16,25,28,2,3,5,1
2022_04_CLE_ATL,2022,REG,4,2022-10-02,Sunday,13:00,CLE,ATL,-1,48,20,23,10,0,10,10,10,13,23,20,2,2,2,3
2022_04_BUF_BAL,2022,REG,4,2022-10-02,Sunday,13:00,BUF,BAL,-3,50,23,20,14,3,20,10,20,20,20,23,2,2,3,2
2022_04_WAS_DAL,2022,REG,4,2022-10-02,Sunday,13:00,WAS,DAL,3,40.5,10,25,3,0,12,7,15,10,25,10,1,2,1,4
2022_04_SEA_DET,2022,REG,4,2022-10-02,Sunday,13:00,SEA,DET,3,48.5,48,45,6,14,15,24,23,38,45,48,6,6,2,1
2022_04_LAC_HOU,2022,REG,4,2022-10-02,Sunday,13:00,LAC,HOU,-5.5,45,34,24,0,7,7,27,14,27,24,34,4,3,2,1
2022_04_TEN_IND,2022,REG,4,2022-10-02,Sunday,13:00,TEN,IND,4.5,43,24,17,0,14,10,24,17,24,17,24,3,2,1,1
2022_04_CHI_NYG,2022,REG,4,2022-10-02,Sunday,13:00,CHI,NYG,3,39,12,20,7,6,14,9,17,12,20,12,0,2,4,2
2022_04_JAX_PHI,2022,REG,4,2022-10-02,Sunday,13:00,JAX,PHI,6.5,44,21,29,0,14,20,14,20,14,29,21,3,4,0,1
2022_04_NYJ_PIT,2022,REG,4,2022-10-02,Sunday,13:00,NYJ,PIT,3,41,24,20,0,3,6,10,13,10,20,24,3,2,1,2
2022_04_ARI_CAR,2022,REG,4,2022-10-02,Sunday,16:05,ARI,CAR,1,44,26,16,0,0,10,3,10,10,16,26,3,2,2,1
2022_04_NE_GB,2022,REG,4,2022-10-02,Sunday,16:25,NE,GB,10,40.5,24,27,0,3,7,10,17,17,24,24,3,3,1,2
2022_04_DEN_LV,2022,REG,4,2022-10-02,Sunday,16:25,DEN,LV,2.5,45.5,23,32,3,7,19,16,22,16,32,23,3,3,1,4
2022_04_KC_TB,2022,REG,4,2022-10-02,Sunday,20:20,KC,TB,1,46.5,41,31,3,14,17,28,24,38,31,41,5,4,2,1
2022_04_LA_SF,2022,REG,4,2022-10-03,Monday,20:15,LA,SF,1,42,9,24,7,3,14,6,14,9,24,9,0,3,3,1
2022_05_IND_DEN,2022,REG,5,2022-10-06,Thursday,20:15,IND,DEN,3.5,42,12,9,3,0,6,3,9,6,9,9,0,0,4,3
2022_05_NYG_GB,2022,REG,5,2022-10-09,Sunday,09:30,NYG,GB,8.5,42,27,22,10,3,20,10,20,13,22,27,3,2,2,2
2022_05_PIT_BUF,2022,REG,5,2022-10-09,Sunday,13:00,PIT,BUF,14,44,3,38,10,3,31,3,31,3,38,3,0,5,1,1
2022_05_LAC_CLE,2022,REG,5,2022-10-09,Sunday,13:00,LAC,CLE,-1,47,30,28,14,3,21,17,28,27,28,30,3,4,3,0
2022_05_HOU_JAX,2022,REG,5,2022-10-09,Sunday,13:00,HOU,JAX,7,44,13,6,3,0,6,6,6,6,6,13,1,0,2,2
2022_05_CHI_MIN,2022,REG,5,2022-10-09,Sunday,13:00,CHI,MIN,10,44,22,29,7,3,21,10,21,19,29,22,2,4,3,0
2022_05_DET_NE,2022,REG,5,2022-10-09,Sunday,13:00,DET,NE,3,46.5,0,29,3,0,16,0,26,0,29,0,0,2,0,5
2022_05_SEA_NO,2022,REG,5,2022-10-09,Sunday,13:00,SEA,NO,5.5,45.5,32,39,3,10,17,19,31,19,39,32,4,5,2,1
2022_05_MIA_NYJ,2022,REG,5,2022-10-09,Sunday,13:00,MIA,NYJ,-3,46,17,40,5,0,19,14,19,17,40,17,2,5,1,1
2022_05_ATL_TB,2022,REG,5,2022-10-09,Sunday,13:00,ATL,TB,10.5,46,15,21,0,0,13,0,21,0,21,15,2,2,0,2
2022_05_TEN_WAS,2022,REG,5,2022-10-09,Sunday,13:00,TEN,WAS,-1,43,21,17,3,7,10,14,17,21,17,21,3,2,0,1
2022_05_SF_CAR,2022,REG,5,2022-10-09,Sunday,16:05,SF,CAR,-6,40,37,15,0,7,3,17,12,24,15,37,5,1,1,3
2022_05_PHI_ARI,2022,REG,5,2022-10-09,Sunday,16:25,PHI,ARI,-5.5,48.5,20,17,0,7,10,14,10,17,17,20,2,2,2,1
2022_05_DAL_LA,2022,REG,5,2022-10-09,Sunday,16:25,DAL,LA,5.5,42,22,10,3,9,10,16,10,19,10,22,2,1,3,1
2022_05_CIN_BAL,2022,REG,5,2022-10-09,Sunday,20:20,CIN,BAL,3,47.5,17,19,3,0,10,10,13,10,19,17,2,1,1,4
2022_05_LV_KC,2022,REG,5,2022-10-10,Monday,20:15,LV,KC,7.5,51.5,29,30,0,7,10,20,24,20,30,29,3,4,3,1
2022_06_WAS_CHI,2022,REG,6,2022-10-13,Thursday,20:15,WAS,CHI,-1,38.5,12,7,0,0,0,3,7,3,7,12,1,1,2,0
2022_06_SF_ATL,2022,REG,6,2022-10-16,Sunday,13:00,SF,ATL,-3.5,46,14,28,14,0,21,14,28,14,28,14,2,4,0,0
2022_06_NE_CLE,2022,REG,6,2022-10-16,Sunday,13:00,NE,CLE,2.5,43,38,15,3,3,6,10,6,24,15,38,5,1,1,3
2022_06_NYJ_GB,2022,REG,6,2022-10-16,Sunday,13:00,NYJ,GB,7.5,44.5,27,10,0,0,3,3,10,17,10,27,3,1,2,1
2022_06_JAX_IND,2022,REG,6,2022-10-16,Sunday,13:00,JAX,IND,1,41,27,34,0,7,13,14,19,21,34,27,4,4,0,2
2022_06_MIN_MIA,2022,REG,6,2022-10-16,Sunday,13:00,MIN,MIA,-3,45,24,16,0,0,3,10,3,10,16,24,3,2,1,1
2022_06_CIN_NO,2022,REG,6,2022-10-16,Sunday,13:00,CIN,NO,-3,42.5,30,26,7,7,20,14,23,21,26,30,4,2,1,4
2022_06_BAL_NYG,2022,REG,6,2022-10-16,Sunday,13:00,BAL,NYG,-5.5,46,20,24,0,0,7,10,10,13,24,20,2,3,2,1
2022_06_TB_PIT,2022,REG,6,2022-10-16,Sunday,13:00,TB,PIT,-10,47,18,20,7,3,10,9,13,12,20,18,1,2,4,2
2022_06_CAR_LA,2022,REG,6,2022-10-16,Sunday,16:05,CAR,LA,10,41.5,10,24,0,3,7,10,17,10,24,10,1,3,1,1
2022_06_ARI_SEA,2022,REG,6,2022-10-16,Sunday,16:05,ARI,SEA,-2.5,50,9,19,3,3,9,3,12,9,19,9,1,1,1,4
2022_06_BUF_KC,2022,REG,6,2022-10-16,Sunday,16:25,BUF,KC,-2.5,54,24,20,0,0,10,10,17,17,20,24,3,2,1,2
2022_06_DAL_PHI,2022,REG,6,2022-10-16,Sunday,20:20,DAL,PHI,6.5,42.5,17,26,0,0,20,3,20,10,26,17,2,3,1,2
2022_06_DEN_LAC,2022,REG,6,2022-10-17,Monday,20:15,DEN,LAC,3.5,45.5,16,19,0,10,10,13,13,13,16,16,1,1,3,4
2022_07_NO_ARI,2022,REG,7,2022-10-20,Thursday,20:15,NO,ARI,2.5,44,34,42,3,7,28,14,35,17,42,34,4,5,2,2
2022_07_CLE_BAL,2022,REG,7,2022-10-23,Sunday,13:00,CLE,BAL,6.5,46,20,23,3,10,13,10,20,13,23,20,2,2,2,3
2022_07_TB_CAR,2022,REG,7,2022-10-23,Sunday,13:00,TB,CAR,-13,39.5,3,21,0,0,7,0,14,0,21,3,0,3,1,0
2022_07_ATL_CIN,2022,REG,7,2022-10-23,Sunday,13:00,ATL,CIN,6.5,47.5,17,35,14,0,28,17,35,17,35,17,2,5,1,0
2022_07_DET_DAL,2022,REG,7,2022-10-23,Sunday,13:00,DET,DAL,7,49.5,6,24,0,3,3,6,10,6,24,6,0,3,2,1
2022_07_NYG_JAX,2022,REG,7,2022-10-23,Sunday,13:00,NYG,JAX,3,44,23,17,8,7,11,13,17,13,17,23,2,2,3,1
2022_07_IND_TEN,2022,REG,7,2022-10-23,Sunday,13:00,IND,TEN,2.5,43,10,19,3,0,13,0,13,7,19,10,1,1,1,4
2022_07_GB_WAS,2022,REG,7,2022-10-23,Sunday,13:00,GB,WAS,-4,41.5,21,23,3,7,10,14,20,14,23,21,3,2,0,3
2022_07_NYJ_DEN,2022,REG,7,2022-10-23,Sunday,16:05,NYJ,DEN,-2,37,16,9,6,7,9,10,9,10,9,16,1,1,3,1
2022_07_HOU_LV,2022,REG,7,2022-10-23,Sunday,16:05,HOU,LV,7,46,20,38,3,0,10,10,17,20,38,20,2,5,2,1
2022_07_SEA_LAC,2022,REG,7,2022-10-23,Sunday,16:25,SEA,LAC,5.5,51.5,37,23,0,17,14,24,14,27,23,37,4,3,3,0
2022_07_KC_SF,2022,REG,7,2022-10-23,Sunday,16:25,KC,SF,-1,49,44,23,10,7,13,14,16,28,23,44,6,2,0,3
2022_07_PIT_MIA,2022,REG,7,2022-10-23,Sunday,20:20,PIT,MIA,7.5,44.5,10,16,13,0,16,10,16,10,16,10,1,1,1,3
2022_07_CHI_NE,2022,REG,7,2022-10-24,Monday,20:15,CHI,NE,9.5,40,33,14,0,10,14,20,14,26,14,33,3,2,4,0
2022_08_BAL_TB,2022,REG,8,2022-10-27,Thursday,20:15,BAL,TB,2,46,27,22,10,3,10,3,10,17,22,27,3,2,2,3
2022_08_DEN_JAX,2022,REG,8,2022-10-30,Sunday,09:30,DEN,JAX,1,41,21,17,7,0,10,7,10,14,17,21,3,2,0,1
2022_08_CAR_ATL,2022,REG,8,2022-10-30,Sunday,13:00,CAR,ATL,4.5,41,34,37,0,3,14,10,21,13,34,34,4,4,2,3
2022_08_CHI_DAL,2022,REG,8,2022-10-30,Sunday,13:00,CHI,DAL,10.5,43,29,49,14,0,28,17,42,23,49,29,4,7,1,0
2022_08_MIA_DET,2022,REG,8,2022-10-30,Sunday,13:00,MIA,DET,-3.5,52,31,27,14,7,27,17,27,31,27,31,4,3,1,2
2022_08_ARI_MIN,2022,REG,8,2022-10-30,Sunday,13:00,ARI,MIN,4,48.5,26,34,7,3,14,10,28,23,34,26,3,5,2,0
2022_08_LV_NO,2022,REG,8,2022-10-30,Sunday,13:00,LV,NO,-1,48.5,0,24,7,0,17,0,24,0,24,0,0,3,0,1
2022_08_NE_NYJ,2022,REG,8,2022-10-30,Sunday,13:00,NE,NYJ,-3,40,22,17,3,3,10,6,10,19,17,22,1,2,5,1
2022_08_PIT_PHI,2022,REG,8,2022-10-30,Sunday,13:00,PIT,PHI,11,43,13,35,7,7,21,10,28,13,35,13,1,5,2,0
2022_08_TEN_HOU,2022,REG,8,2022-10-30,Sunday,16:05,TEN,HOU,-1,39,17,10,0,0,3,7,3,14,10,17,2,1,1,1
2022_08_WAS_IND,2022,REG,8,2022-10-30,Sunday,16:25,WAS,IND,3,40.5,17,16,0,0,3,7,6,7,16,17,2,1,1,3
2022_08_SF_LA,2022,REG,8,2022-10-30,Sunday,16:25,SF,LA,-1,42,31,14,7,0,14,10,14,17,14,31,4,2,1,0
2022_08_NYG_SEA,2022,REG,8,2022-10-30,Sunday,16:25,NYG,SEA,3,44.5,13,27,0,0,10,7,13,10,27,13,1,3,2,2
2022_08_GB_BUF,2022,REG,8,2022-10-30,Sunday,20:20,GB,BUF,10.5,47,17,27,7,0,24,7,27,10,27,17,2,3,1,2
2022_08_CIN_CLE,2022,REG,8,2022-10-31,Monday,20:15,CIN,CLE,-3,45,13,32,0,0,11,0,25,0,32,13,2,4,0,1
2022_09_PHI_HOU,2022,REG,9,2022-11-03,Thursday,20:15,PHI,HOU,-14,45.5,29,17,7,7,14,14,17,21,17,29,4,2,0,1
2022_09_LAC_ATL,2022,REG,9,2022-11-06,Sunday,13:00,LAC,ATL,-2.5,49.5,20,17,10,0,10,14,17,14,17,20,2,2,2,1
2022_09_MIA_CHI,2022,REG,9,2022-11-06,Sunday,13:00,MIA,CHI,-4,46,35,32,3,7,17,21,25,35,32,35,5,4,0,1
2022_09_CAR_CIN,2022,REG,9,2022-11-06,Sunday,13:00,CAR,CIN,7,43,21,42,7,0,35,0,42,7,42,21,3,6,0,0
2022_09_GB_DET,2022,REG,9,2022-11-06,Sunday,13:00,GB,DET,-4,49.5,9,15,0,0,8,0,8,6,15,9,1,2,1,0
2022_09_LV_JAX,2022,REG,9,2022-11-06,Sunday,13:00,LV,JAX,-2.5,47.5,20,27,0,7,10,20,17,20,27,20,2,3,2,2
2022_09_IND_NE,2022,REG,9,2022-11-06,Sunday,13:00,IND,NE,5,40,3,26,0,0,13,0,16,3,26,3,0,2,1,4
2022_09_BUF_NYJ,2022,REG,9,2022-11-06,Sunday,13:00,BUF,NYJ,-11,46,17,20,3,7,10,14,17,14,20,17,2,2,1,2
2022_09_MIN_WAS,2022,REG,9,2022-11-06,Sunday,13:00,MIN,WAS,-3,43.5,20,17,0,7,3,7,10,7,17,20,2,2,2,1
2022_09_SEA_ARI,2022,REG,9,2022-11-06,Sunday,16:05,SEA,ARI,1.5,49.5,31,21,7,3,7,10,14,17,21,31,4,3,1,0
2022_09_LA_TB,2022,REG,9,2022-11-06,Sunday,16:25,LA,TB,3,43,13,16,3,0,6,7,6,13,16,13,1,1,2,3
2022_09_TEN_KC,2022,REG,9,2022-11-06,Sunday,20:20,TEN,KC,14,45,17,20,3,0,9,14,9,17,17,17,2,2,1,2
2022_09_BAL_NO,2022,REG,9,2022-11-07,Monday,20:15,BAL,NO,-1,46,27,13,0,7,3,14,6,17,13,27,3,1,2,2
2022_10_ATL_CAR,2022,REG,10,2022-11-10,Thursday,20:15,ATL,CAR,-2.5,41.5,15,25,3,0,13,3,19,9,25,15,2,2,1,4
2022_10_SEA_TB,2022,REG,10,2022-11-13,Sunday,09:30,SEA,TB,2.5,45,16,21,0,0,14,0,14,3,21,16,2,3,1,0
2022_10_MIN_BUF,2022,REG,10,2022-11-13,Sunday,13:00,MIN,BUF,6.5,47,33,30,14,7,24,10,27,17,30,30,4,3,2,3
2022_10_DET_CHI,2022,REG,10,2022-11-13,Sunday,13:00,DET,CHI,3,48.5,31,30,3,3,10,10,24,10,30,31,4,4,1,1
2022_10_JAX_KC,2022,REG,10,2022-11-13,Sunday,13:00,JAX,KC,10,51.5,17,27,7,0,20,7,27,10,27,17,2,4,1,0
2022_10_CLE_MIA,2022,REG,10,2022-11-13,Sunday,13:00,CLE,MIA,3,49,17,39,7,7,17,7,30,10,39,17,2,5,1,2
2022_10_HOU_NYG,2022,REG,10,2022-11-13,Sunday,13:00,HOU,NYG,5.5,41.5,16,24,7,0,7,3,21,10,24,16,1,3,3,1
